"state","location","both_sexes_2002","females_2002","males_2002","both_sexes_2003","females_2003","males_2003","both_sexes_2004","females_2004","males_2004","both_sexes_2005","females_2005","males_2005","both_sexes_2006","females_2006","males_2006","both_sexes_2007","females_2007","males_2007","both_sexes_2008","females_2008","males_2008","both_sexes_2009","females_2009","males_2009","both_sexes_2010","females_2010","males_2010","both_sexes_2011","females_2011","males_2011","both_sexes_2012","females_2012","males_2012"
"Missouri","Schuyler County",40,30.6,49.8,41.3,31.8,51.2,41.2,31.6,51.1,42.3,32.3,52.6,43.5,33.9,53.5,44,34.6,53.8,45.1,34.8,55.7,46.3,36.3,56.7,44.7,35.6,54.2,46.5,37,56.3,44.9,35.3,54.9
"Missouri","Scotland County",41,30.7,51.7,42.8,32.6,53.4,42.2,32.2,52.5,42.8,32.7,53.2,43.5,34,53.3,43.1,33.9,52.6,45.9,36.1,56,44.7,35,54.8,46,37.5,54.8,48,39.1,57.2,47,37.8,56.6
"Missouri","Scott County",45,36.2,54,45.3,36.7,54.2,44,35.6,52.7,44.1,35.7,52.8,45.1,37,53.6,45.9,38.4,53.6,46.4,37.5,55.6,46,38.1,54.1,46.4,39.3,53.8,46.1,39.3,53.1,45,37.1,53.2
"Missouri","Shannon County",35.6,26.2,45.3,36.3,27.1,45.8,34.7,25.8,44,34.6,25.7,43.8,36.2,27.6,45,36.6,28.9,44.6,38.2,29.3,47.5,35.6,27.7,43.8,35.8,28.9,42.9,35.1,28.7,41.9,35.6,28.6,42.9
"Missouri","Shelby County",43.1,34.9,51.6,44.2,35.8,52.9,43.3,34.8,52.1,44.1,35.3,53.3,45.4,36.8,54.4,46.3,37.7,55.1,48.7,39.1,58.6,47.5,38.6,56.7,48.5,40.2,57.2,49,40.3,58.1,48.4,39.3,57.8
"Missouri","St. Charles County",65.2,58.8,71.8,65.4,58.9,72.1,64.4,58.2,70.9,65.5,59.6,71.6,65.7,60.6,70.9,66.1,61.8,70.6,66.2,60.7,71.9,64.8,60,69.8,64.1,59.8,68.5,64.2,60.2,68.3,62.4,58.2,66.8
"Missouri","St. Clair County",42.1,33.7,50.8,41.8,33.2,50.7,40.6,31.7,49.8,40.7,31.6,50.2,41.5,32.3,51.1,41.2,32.2,50.5,42.6,32.6,52.9,41.7,32.4,51.4,40.6,32,49.6,39.7,31,48.7,39.5,30.3,49
"Missouri","St. Francois County",44.2,35.4,53.2,44.8,36.1,53.9,43.4,34.9,52.1,43.8,35.5,52.5,44.6,36.8,52.8,45.3,38.1,52.8,46.1,37.4,55.1,44.3,36.2,52.7,43.1,35.7,50.7,42.5,35.1,50.1,41.6,33.5,49.9
"Missouri","St. Louis City",58,48.1,68.4,58.7,48.5,69.3,57.6,47.9,67.7,58.8,48.9,69,59.3,50.8,68,60.8,53.9,68,62.7,53.8,72,60.8,52.5,69.4,60.6,53.3,68.1,62.3,55.2,69.7,60.4,53.2,67.8
"Missouri","St. Louis County",65.7,57.4,74.3,65.7,57.3,74.5,64.5,56.4,73,65.6,57.9,73.7,65.7,59,72.6,66.2,60.5,72.2,66.8,59.9,74,65.4,59.2,71.9,64.9,59.7,70.3,64.9,60,69.9,63.2,58.3,68.3
"Missouri","Ste. Genevieve County",55.5,47.4,63.8,55.8,47.4,64.5,53.9,45.2,62.8,54.3,45.4,63.4,54.6,46,63.5,54.2,45.9,62.8,54.6,44.6,65,52.4,42.7,62.3,51.4,41.9,61.3,50.4,40.5,60.6,49.7,39.1,60.6
"Missouri","Stoddard County",40.7,30.8,51,41.8,31.8,52.1,40.9,31,51.2,42,32,52.4,42,32.1,52.3,42.6,33.2,52.4,43.9,33.1,55.1,43.5,33.4,53.9,43.9,34.6,53.6,44,35,53.3,43,33.1,53.2
